,IdSell,SellerG,Date,Price,Method,Type,Rooms,Bathroom,Bedroom2,Car,Landsize,BuildingArea,YearBuilt
8491,0737199,Sweeney,8/04/2017,650000.0,VB,h,2,1.0,2.0,1.0,452.0,,1950.0
8492,0274845,McGrath,8/04/2017,815000.0,S,t,3,1.0,3.0,2.0,203.0,3.0,
8493,0871265,Biggin,8/04/2017,970000.0,PI,h,4,1.0,4.0,2.0,528.0,143.0,1940.0
8494,0738855,hockingstuart,8/04/2017,1325000.0,S,h,4,2.0,4.0,4.0,525.0,188.0,1930.0
8495,0699509,Biggin,13/05/2017,890000.0,S,h,3,1.0,3.0,3.0,334.0,,
8496,0158285,hockingstuart,20/05/2017,900000.0,S,h,3,1.0,3.0,0.0,218.0,,
8497,0349661,Sweeney,20/05/2017,266000.0,S,u,2,1.0,2.0,1.0,1059.0,65.0,1970.0
8498,0808909,Burnham,20/05/2017,830000.0,PI,h,3,1.0,3.0,0.0,370.0,,
8499,0074851,Sweeney,20/05/2017,888000.0,PI,h,2,1.0,2.0,2.0,401.0,113.81,1945.0
8500,0405365,Jas,20/05/2017,1040000.0,S,h,3,1.0,3.0,1.0,330.0,,
8501,0029060,Village,22/04/2017,490000.0,S,u,2,1.0,2.0,1.0,117.0,,
8502,0669679,Jas,22/04/2017,935000.0,S,h,3,1.0,3.0,2.0,325.0,102.0,1925.0
8503,0235854,Jas,22/04/2017,975000.0,S,h,3,1.0,3.0,0.0,318.0,,
8504,0540614,Jas,29/04/2017,185000.0,PI,u,1,1.0,1.0,1.0,0.0,,
8505,0521269,Greg,6/05/2017,2165000.0,SP,h,4,2.0,4.0,2.0,450.0,190.0,1910.0
8506,0475095,hockingstuart,6/05/2017,1245000.0,S,h,3,2.0,3.0,2.0,292.0,117.0,1980.0
8507,0135555,Greg,6/05/2017,2075000.0,SP,h,4,3.0,4.0,2.0,324.0,229.0,2009.0
8508,0396950,Williams,8/04/2017,543000.0,S,u,2,1.0,2.0,1.0,0.0,78.0,1974.0
8509,0898753,Jas,8/04/2017,1150000.0,SP,h,3,1.0,3.0,0.0,308.0,120.0,1900.0
8510,0131682,RT,8/04/2017,1290000.0,S,h,3,1.0,3.0,0.0,273.0,,
8511,0344683,Raine,13/05/2017,1000000.0,S,h,2,1.0,2.0,2.0,447.0,,
8512,0545498,Greg,13/05/2017,2040000.0,S,h,5,3.0,5.0,2.0,531.0,288.0,1997.0
8513,0723247,Williams,13/05/2017,1412000.0,SP,h,4,2.0,4.0,4.0,551.0,,
8514,0856013,Raine,13/05/2017,465000.0,S,u,2,1.0,2.0,1.0,0.0,78.0,1970.0
8515,0388157,Williams,20/05/2017,855000.0,S,h,2,1.0,2.0,1.0,160.0,,
8516,0807759,Williams,22/04/2017,550000.0,SP,u,2,1.0,2.0,2.0,0.0,65.0,1990.0
8517,0853969,Village,22/04/2017,490000.0,S,u,2,1.0,2.0,1.0,0.0,,
8518,0204482,Village,29/04/2017,1200000.0,SP,h,4,3.0,4.0,2.0,183.0,191.0,2006.0
8519,0465622,Greg,29/04/2017,1330000.0,S,h,3,2.0,3.0,2.0,184.0,,
8520,0136295,Greg,29/04/2017,1500000.0,VB,h,4,3.0,4.0,2.0,450.0,,
8521,0869547,Sweeney,29/04/2017,1630000.0,S,h,4,2.0,4.0,2.0,260.0,,
8522,0513130,Jas,6/05/2017,935000.0,S,h,3,1.0,3.0,0.0,212.0,,
8523,0193580,Jas,6/05/2017,990000.0,S,h,3,1.0,3.0,2.0,340.0,119.0,1940.0
8524,0179806,Village,6/05/2017,950000.0,SP,h,2,1.0,2.0,0.0,94.0,,
8525,0875921,Greg,8/04/2017,1196000.0,S,h,2,1.0,2.0,2.0,451.0,,
8526,0664222,Sweeney,8/04/2017,470000.0,S,h,2,1.0,2.0,1.0,79.0,,1965.0
8527,0032505,Jas,8/04/2017,1131500.0,SP,h,3,1.0,3.0,1.0,248.0,,
8528,0079788,Jas,8/04/2017,2035000.0,S,h,4,2.0,4.0,0.0,607.0,201.0,1890.0
8529,0277568,Jas,8/04/2017,935000.0,S,h,3,1.0,3.0,0.0,198.0,98.0,1970.0
8530,0400048,Village,13/05/2017,892000.0,S,h,3,1.0,3.0,2.0,449.0,106.76,1940.0
8531,0913765,Jas,13/05/2017,985500.0,S,h,4,1.0,4.0,5.0,445.0,139.0,1977.0
8532,0621263,Jas,13/05/2017,650000.0,SP,u,2,2.0,2.0,2.0,0.0,92.0,1985.0
8533,0765497,Jas,13/05/2017,1070000.0,S,t,3,2.0,3.0,2.0,257.0,,2012.0
8534,0817644,Village,13/05/2017,397000.0,S,u,2,1.0,2.0,1.0,0.0,68.0,1975.0
8535,0817317,Sweeney,20/05/2017,1035000.0,S,h,2,1.0,2.0,3.0,469.0,,
8536,0360665,Greg,20/05/2017,1370000.0,S,h,3,2.0,3.0,2.0,389.0,,
8537,0472767,Village,20/05/2017,650000.0,PI,h,2,1.0,2.0,2.0,304.0,81.0,1960.0
8538,0034845,Village,20/05/2017,820000.0,PI,h,2,1.0,2.0,0.0,211.0,,
8539,0662424,McGrath,20/05/2017,750000.0,PI,h,3,2.0,3.0,1.0,390.0,126.0,1980.0
8540,0667726,Jas,20/05/2017,497600.0,SP,u,2,1.0,2.0,1.0,0.0,,
8541,0752561,Raine,20/05/2017,970000.0,S,h,3,2.0,3.0,0.0,354.0,135.0,1930.0
8542,0540528,hockingstuart,22/04/2017,1256000.0,S,h,2,1.0,2.0,3.0,531.0,111.0,1940.0
8543,0621926,hockingstuart,22/04/2017,1120000.0,S,t,3,2.0,3.0,0.0,152.0,170.0,2012.0
8544,0173144,Jas,29/04/2017,1425000.0,PI,h,3,3.0,3.0,2.0,305.0,220.0,2007.0
8545,0397299,Jas,29/04/2017,872500.0,SP,h,3,1.0,3.0,2.0,189.0,85.0,1920.0
8546,0213339,Village,29/04/2017,1455000.0,S,h,4,1.0,4.0,1.0,328.0,140.0,1920.0
8547,0471467,Jas,29/04/2017,331000.0,S,u,1,1.0,1.0,1.0,0.0,54.0,1970.0
8548,0879661,Sweeney,29/04/2017,950000.0,S,h,3,2.0,3.0,2.0,287.0,210.68,2002.0
8549,0564667,Biggin,8/04/2017,1000000.0,SP,h,3,1.0,3.0,0.0,198.0,98.0,1900.0
8550,0072406,Biggin,20/05/2017,870000.0,S,u,2,2.0,2.0,1.0,0.0,86.0,2013.0
8551,0192066,Jellis,29/04/2017,1050000.0,S,h,2,1.0,2.0,0.0,129.0,128.0,1890.0
8552,0263178,Nelson,29/04/2017,1242000.0,S,h,2,1.0,2.0,1.0,249.0,98.0,1940.0
8553,0905195,Jellis,29/04/2017,1165000.0,S,h,3,2.0,3.0,0.0,92.0,114.0,1888.0
8554,0659382,Nelson,8/04/2017,872500.0,S,h,3,1.0,3.0,1.0,594.0,,1950.0
8555,0791301,Brad,8/04/2017,720000.0,S,h,3,2.0,3.0,2.0,305.0,136.0,2008.0
8556,0555995,McDonald,29/04/2017,985000.0,S,h,3,1.0,3.0,1.0,841.0,,
8557,0353345,Nelson,29/04/2017,510000.0,VB,h,3,1.0,3.0,1.0,488.0,217.0,1960.0
8558,0267457,Barry,29/04/2017,480000.0,VB,u,2,1.0,2.0,1.0,128.0,92.0,2009.0
8559,0554811,Bells,8/04/2017,800000.0,S,h,3,2.0,4.0,5.0,689.0,128.0,1951.0
8560,0383018,Bells,13/05/2017,420000.0,S,u,2,1.0,2.0,1.0,192.0,88.0,1970.0
8561,0547258,Douglas,13/05/2017,700000.0,S,h,3,1.0,3.0,2.0,697.0,,
8562,0769446,Douglas,13/05/2017,580000.0,PI,u,3,2.0,3.0,2.0,250.0,129.0,2013.0
8563,0103114,FN,20/05/2017,200000.0,VB,u,1,1.0,1.0,1.0,1175.0,35.0,1970.0
8564,0986034,hockingstuart,20/05/2017,621000.0,S,h,3,1.0,3.0,3.0,547.0,140.0,
8565,0041642,Douglas,20/05/2017,600000.0,SA,u,3,1.0,3.0,1.0,181.0,129.0,2000.0
8566,0722718,hockingstuart,8/04/2017,840000.0,SP,h,3,1.0,3.0,2.0,577.0,,
8567,0448319,Greg,13/05/2017,1480000.0,SP,h,5,3.0,5.0,4.0,725.0,201.0,1980.0
8568,0809987,hockingstuart,20/05/2017,600000.0,SP,t,2,1.0,2.0,2.0,190.0,,
8569,0675342,hockingstuart,22/04/2017,597500.0,S,t,2,1.0,2.0,2.0,178.0,,2009.0
8570,0142226,Greg,29/04/2017,1165000.0,S,h,3,1.0,3.0,2.0,700.0,,
8571,0838017,Greg,29/04/2017,1295000.0,S,h,4,1.0,3.0,2.0,725.0,,
8572,0685613,Woodards,8/04/2017,1450000.0,S,h,2,1.0,2.0,1.0,627.0,,
8573,0010368,Jellis,8/04/2017,925000.0,S,u,2,1.0,2.0,2.0,257.0,,
8574,0232373,Marshall,13/05/2017,2220000.0,S,h,4,3.0,4.0,2.0,480.0,244.0,2016.0
8575,0751889,Jellis,22/04/2017,1912500.0,S,h,3,2.0,3.0,2.0,869.0,,
8576,0850746,Buxton,29/04/2017,2085000.0,PI,h,4,2.0,4.0,2.0,705.0,,
8577,0371526,Barry,8/04/2017,1380000.0,S,h,3,2.0,3.0,1.0,548.0,,
8578,0660776,Biggin,20/05/2017,825000.0,PI,u,2,2.0,2.0,2.0,288.0,,
8579,0079334,Fletchers,22/04/2017,1670000.0,PI,h,3,1.0,3.0,1.0,534.0,,
8580,0132111,Fletchers,22/04/2017,1680000.0,S,t,3,3.0,3.0,1.0,329.0,178.0,2005.0
8581,0469533,hockingstuart,22/04/2017,1005000.0,S,h,2,1.0,2.0,2.0,780.0,156.0,1950.0
8582,0161974,hockingstuart,8/04/2017,1520000.0,S,u,3,2.0,3.0,2.0,214.0,,1993.0
8583,0029203,Nelson,20/05/2017,960000.0,VB,t,2,2.0,2.0,1.0,0.0,90.0,1860.0
8584,0055181,Woodards,22/04/2017,995000.0,S,u,2,2.0,2.0,1.0,0.0,110.0,2000.0
8585,0797600,hockingstuart,29/04/2017,490000.0,S,u,1,1.0,1.0,1.0,0.0,51.0,2009.0
8586,0150935,Peter,29/04/2017,500000.0,VB,u,2,1.0,2.0,1.0,4076.0,,
8587,0550244,Nelson,20/05/2017,1750000.0,VB,h,4,2.0,4.0,2.0,707.0,217.0,1956.0
8588,0367343,Miles,29/04/2017,2710000.0,PI,h,5,3.0,5.0,2.0,1001.0,,1930.0
8589,0738672,Biggin,8/04/2017,503000.0,S,u,1,1.0,1.0,1.0,0.0,,
8590,0534832,Biggin,13/05/2017,810000.0,S,u,2,1.0,2.0,1.0,944.0,,
8591,0007266,Caine,20/05/2017,4275000.0,S,h,4,2.0,4.0,2.0,326.0,,1970.0
8592,0030847,Biggin,8/04/2017,385000.0,S,u,1,1.0,1.0,1.0,1851.0,,
8593,0013475,Beller,8/04/2017,850000.0,VB,t,3,2.0,3.0,2.0,114.0,145.0,1995.0
8594,0563787,Gary,8/04/2017,740000.0,SP,u,2,1.0,2.0,1.0,0.0,97.0,1960.0
8595,0929910,Biggin,20/05/2017,1940000.0,S,h,3,2.0,3.0,2.0,439.0,,1912.0
8596,0729729,Hodges,29/04/2017,595000.0,S,u,2,1.0,2.0,1.0,0.0,,
8597,0450159,Gary,29/04/2017,632500.0,S,u,2,1.0,2.0,1.0,0.0,76.0,1968.0
8598,0546240,Biggin,8/04/2017,687000.0,SP,u,2,1.0,2.0,1.0,1912.0,,1970.0
8599,0376656,hockingstuart,8/04/2017,1260000.0,S,u,2,2.0,2.0,2.0,626.0,125.0,2008.0
8600,0345582,hockingstuart,8/04/2017,695000.0,S,u,2,1.0,2.0,1.0,845.0,,1970.0
8601,0966505,Whiting,13/05/2017,950000.0,S,u,3,1.0,3.0,1.0,0.0,,
8602,0959547,Biggin,13/05/2017,360000.0,S,u,1,1.0,1.0,0.0,0.0,39.5,1959.0
8603,0224645,Chisholm,13/05/2017,1875000.0,VB,h,3,2.0,3.0,2.0,270.0,,
8604,0067744,hockingstuart,20/05/2017,642000.0,S,u,2,1.0,2.0,0.0,0.0,,1960.0
8605,0042928,Chisholm,20/05/2017,1520000.0,S,h,3,2.0,3.0,1.0,362.0,138.0,1900.0
8606,0028928,Biggin,20/05/2017,2275000.0,S,h,5,2.0,5.0,1.0,399.0,,1910.0
8607,0559708,Buxton,20/05/2017,800000.0,SP,u,2,2.0,2.0,2.0,0.0,92.0,2001.0
8608,0513626,Morleys,20/05/2017,500000.0,SA,u,2,1.0,2.0,1.0,0.0,76.0,1960.0
8609,0605884,McGrath,29/04/2017,490000.0,VB,u,1,1.0,1.0,1.0,0.0,53.0,2002.0
8610,0881263,Barry,8/04/2017,1291000.0,S,h,4,2.0,4.0,2.0,521.0,157.0,1945.0
8611,0274806,Pagan,20/05/2017,810000.0,S,t,2,2.0,2.0,1.0,175.0,,
8612,0713875,Nelson,22/04/2017,415500.0,S,u,2,1.0,2.0,1.0,82.0,,1970.0
8613,0618567,Nelson,8/04/2017,1100000.0,VB,t,2,2.0,2.0,1.0,81.0,136.0,1990.0
8614,0886699,Nelson,8/04/2017,1350000.0,S,t,2,1.0,2.0,2.0,6261.0,117.0,1999.0
8615,0786676,Nelson,8/04/2017,600000.0,VB,u,2,1.0,2.0,1.0,2122.0,,
8616,0260778,Jellis,13/05/2017,1350000.0,VB,h,2,1.0,2.0,0.0,131.0,110.0,1900.0
8617,0542043,Jellis,13/05/2017,2725000.0,S,h,3,2.0,3.0,1.0,0.0,,
8618,0508590,Nelson,20/05/2017,1050000.0,S,t,2,1.0,2.0,1.0,87.0,,2000.0
8619,0592015,Nelson,20/05/2017,1326000.0,S,h,3,2.0,3.0,2.0,718.0,,2006.0
8620,0691650,Brad,29/04/2017,1200000.0,SP,h,2,1.0,2.0,0.0,63.0,,1900.0
8621,0739504,Jellis,29/04/2017,681500.0,SP,u,2,1.0,2.0,1.0,0.0,,
8622,0089652,Nelson,8/04/2017,680000.0,S,h,3,2.0,3.0,1.0,277.0,168.0,2010.0
8623,0228152,Nelson,8/04/2017,741000.0,S,h,3,2.0,3.0,2.0,585.0,,
8624,0421165,Nelson,13/05/2017,990000.0,S,h,4,2.0,4.0,2.0,702.0,170.0,2003.0
8625,0725208,Nelson,29/04/2017,970000.0,S,h,4,2.0,4.0,3.0,737.0,265.0,2010.0
8626,0310073,Barry,8/04/2017,485000.0,SP,h,3,1.0,3.0,2.0,630.0,105.23,1970.0
8627,0966084,YPA,20/05/2017,618000.0,S,h,4,1.0,4.0,2.0,604.0,,
8628,0427482,Barry,22/04/2017,616000.0,S,u,3,1.0,3.0,2.0,431.0,,
8629,0218057,Nelson,29/04/2017,773000.0,S,h,3,2.0,3.0,2.0,650.0,150.0,1980.0
8630,0400784,Edward,8/04/2017,355000.0,SP,u,1,1.0,1.0,1.0,2581.0,,
8631,0544053,Biggin,8/04/2017,425000.0,SA,t,1,1.0,1.0,1.0,0.0,46.0,2000.0
8632,0163523,Pagan,8/04/2017,535000.0,SP,u,2,2.0,2.0,1.0,2592.0,70.0,2012.0
8633,0249311,Edward,8/04/2017,500000.0,S,u,2,1.0,2.0,1.0,0.0,86.0,2000.0
8634,0469203,Edward,13/05/2017,525000.0,VB,u,2,1.0,2.0,1.0,0.0,73.0,2011.0
8635,0147940,Nelson,20/05/2017,1110000.0,S,h,2,1.0,2.0,0.0,155.0,,
8636,0971786,Nelson,20/05/2017,917500.0,S,t,3,1.0,3.0,1.0,98.0,101.0,1997.0
8637,0811380,Rendina,20/05/2017,730000.0,SP,u,2,2.0,2.0,1.0,2135.0,,2012.0
8638,0013361,Biggin,20/05/2017,811000.0,SP,t,2,1.0,2.0,0.0,113.0,,
8639,0304298,Rendina,20/05/2017,1190000.0,S,h,3,2.0,3.0,1.0,180.0,,
8640,0642292,Rendina,22/04/2017,903000.0,S,h,2,1.0,2.0,0.0,184.0,,
8641,0212892,Rendina,22/04/2017,902500.0,S,h,3,1.0,3.0,1.0,0.0,125.0,2003.0
8642,0874859,Hodges,22/04/2017,1817000.0,SP,h,4,2.0,4.0,1.0,309.0,,
8643,0543223,Nelson,22/04/2017,528000.0,S,u,2,1.0,2.0,1.0,0.0,,1975.0
8644,0522893,Nelson,29/04/2017,1000000.0,VB,h,2,1.0,2.0,0.0,159.0,,
8645,0640860,Edward,29/04/2017,380000.0,VB,u,1,1.0,1.0,1.0,2592.0,,
8646,0817336,Hodges,29/04/2017,1817000.0,SP,h,4,2.0,4.0,1.0,309.0,,
8647,0580088,RT,8/04/2017,1420000.0,S,h,3,1.0,3.0,0.0,112.0,,
8648,0702007,Greg,8/04/2017,1335000.0,S,h,2,1.0,2.0,1.0,107.0,,1900.0
8649,0264293,hockingstuart,8/04/2017,1300000.0,S,h,2,1.0,2.0,0.0,132.0,80.0,1900.0
8650,0184436,Chisholm,20/05/2017,2860000.0,S,h,4,3.0,4.0,2.0,160.0,,
8651,0467045,Cayzer,29/04/2017,1630000.0,S,h,3,1.0,3.0,0.0,143.0,,
8652,0891913,Marshall,29/04/2017,2250000.0,VB,h,3,2.0,3.0,1.0,148.0,146.0,1890.0
8653,0732498,McGrath,8/04/2017,1035000.0,S,h,2,1.0,2.0,1.0,593.0,,
8654,0738581,Charlton,8/04/2017,1321000.0,S,h,3,1.0,3.0,2.0,688.0,,1956.0
8655,0599366,Buxton,13/05/2017,742500.0,S,t,2,1.0,2.0,1.0,179.0,101.0,2001.0
8656,0775491,Hodges,22/04/2017,860000.0,SA,h,3,1.0,3.0,2.0,601.0,104.0,1970.0
8657,0992427,Nelson,13/05/2017,2161000.0,S,h,3,2.0,3.0,1.0,230.0,245.0,1900.0
8658,0640017,Jellis,20/05/2017,1485000.0,S,h,3,1.0,3.0,1.0,198.0,95.0,1968.0
8659,0221424,JMRE,29/04/2017,940000.0,S,h,2,1.0,2.0,0.0,89.0,65.0,1890.0
8660,0350970,C21,8/04/2017,770000.0,S,h,3,1.0,3.0,1.0,590.0,132.0,1960.0
8661,0418003,Gary,8/04/2017,985100.0,S,h,3,1.0,3.0,2.0,621.0,,1950.0
8662,0725142,Buxton,13/05/2017,1410000.0,S,h,4,2.0,4.0,4.0,590.0,161.0,1950.0
8663,0173203,Woodards,13/05/2017,815000.0,S,u,3,1.0,3.0,2.0,393.0,,
8664,0530151,Woodards,22/04/2017,1042500.0,S,h,3,1.0,3.0,4.0,658.0,146.0,1950.0
8665,0279426,Williams,13/05/2017,815000.0,S,t,3,2.0,3.0,2.0,148.0,,
8666,0771263,Jas,13/05/2017,321000.0,SP,u,2,1.0,2.0,1.0,0.0,,1970.0
8667,0421608,Burnham,20/05/2017,995000.0,S,h,3,1.0,3.0,0.0,669.0,,
8668,0573688,Jas,20/05/2017,1290000.0,S,h,3,1.0,3.0,3.0,715.0,,
8669,0817870,Jas,22/04/2017,300000.0,PI,u,2,1.0,2.0,1.0,0.0,,1970.0
8670,0880370,Dixon,8/04/2017,505000.0,S,u,2,1.0,2.0,1.0,0.0,,
8671,0621124,RT,8/04/2017,595000.0,S,u,2,1.0,2.0,1.0,0.0,75.0,1998.0
8672,0591152,MICM,8/04/2017,580000.0,VB,u,2,1.0,2.0,1.0,0.0,79.0,1995.0
8673,0966241,William,13/05/2017,580000.0,SA,u,2,1.0,2.0,1.0,0.0,70.0,1994.0
8674,0913671,Jas,8/04/2017,1320000.0,S,h,3,1.0,3.0,3.0,738.0,,
8675,0200826,Jas,8/04/2017,380000.0,S,u,1,1.0,1.0,1.0,89.0,37.0,1980.0
8676,0216304,Greg,13/05/2017,1100000.0,SP,h,3,1.0,3.0,0.0,305.0,115.0,1900.0
8677,0953006,RT,22/04/2017,660000.0,S,u,3,1.0,3.0,1.0,221.0,120.0,2003.0
8678,0927041,Jellis,8/04/2017,867000.0,S,u,2,1.0,2.0,1.0,1087.0,,
8679,0000774,Nelson,8/04/2017,552000.0,S,u,1,1.0,1.0,1.0,0.0,,
8680,0322050,Rodney,8/04/2017,655000.0,S,u,2,1.0,2.0,1.0,1816.0,105.0,1960.0
8681,0441796,hockingstuart,8/04/2017,840000.0,S,u,3,1.0,3.0,1.0,1678.0,94.0,1940.0
8682,0157561,Marshall,8/04/2017,1010000.0,PI,u,2,2.0,2.0,2.0,586.0,119.0,1990.0
8683,0936446,Hodges,13/05/2017,650000.0,S,u,2,1.0,2.0,0.0,0.0,,
8684,0464494,Marshall,20/05/2017,2400000.0,PI,h,3,2.0,3.0,1.0,224.0,,1950.0
8685,0344310,RT,20/05/2017,3600000.0,PI,h,4,2.0,4.0,2.0,815.0,,
8686,0661843,Williams,20/05/2017,750000.0,PI,u,2,1.0,2.0,1.0,0.0,,1970.0
8687,0114845,RT,22/04/2017,247500.0,SA,u,1,1.0,1.0,1.0,0.0,,
8688,0978387,Gary,29/04/2017,1320000.0,S,t,3,2.0,3.0,1.0,3.0,131.0,1970.0
8689,0900683,Rodney,29/04/2017,922500.0,S,u,3,1.0,3.0,2.0,4657.0,,1980.0
8690,0057426,Jellis,29/04/2017,760000.0,S,u,2,1.0,2.0,1.0,0.0,,
8691,0403192,Williams,8/04/2017,546000.0,S,u,2,1.0,2.0,1.0,2023.0,,1979.0
8692,0806885,Jas,8/04/2017,670000.0,VB,t,3,2.0,3.0,2.0,146.0,141.0,2001.0
8693,0430855,Williams,8/04/2017,1070000.0,PI,h,3,2.0,3.0,5.0,442.0,249.0,2003.0
8694,0542621,Sweeney,13/05/2017,1575000.0,S,h,3,1.0,3.0,1.0,860.0,160.0,1950.0
8695,0033930,Williams,13/05/2017,1520000.0,SP,h,4,2.0,4.0,3.0,560.0,,
8696,0107833,Jas,13/05/2017,720000.0,SP,t,3,2.0,3.0,2.0,146.0,141.0,2001.0
8697,0427750,Williams,29/04/2017,1045000.0,S,h,3,2.0,3.0,3.0,526.0,159.0,1990.0
8698,0041274,hockingstuart,8/04/2017,585000.0,S,u,2,1.0,2.0,1.0,0.0,79.0,1965.0
8699,0904542,Nelson,13/05/2017,690000.0,S,u,2,1.0,2.0,1.0,0.0,,
8700,0958445,Woodards,22/04/2017,854000.0,SP,u,2,1.0,2.0,1.0,774.0,90.0,1945.0
8701,0398014,hockingstuart,29/04/2017,900000.0,VB,h,1,1.0,1.0,1.0,160.0,,1930.0
8702,0333252,Kay,29/04/2017,350000.0,SP,u,1,1.0,1.0,0.0,0.0,48.0,1975.0
8703,0265399,Darren,20/05/2017,721500.0,S,h,3,1.0,3.0,1.0,594.0,,
8704,0690090,Buckingham,29/04/2017,1060000.0,S,h,5,2.0,5.0,2.0,627.0,232.0,1960.0
8705,0100624,Darren,29/04/2017,984000.0,S,h,3,2.0,3.0,2.0,552.0,,
8706,0554563,Buxton,13/05/2017,450000.0,SP,u,2,1.0,2.0,1.0,0.0,50.0,1960.0
8707,0484286,hockingstuart,29/04/2017,490000.0,VB,u,2,1.0,2.0,0.0,601.0,,
8708,0236799,hockingstuart,29/04/2017,440000.0,S,u,1,1.0,1.0,0.0,0.0,,1940.0
8709,0839611,Nelson,13/05/2017,1406000.0,S,h,3,1.0,3.0,1.0,34.0,,
8710,0612162,Gunn&Co,20/05/2017,1305000.0,S,h,3,1.0,3.0,2.0,147.0,,
8711,0531817,Ray,13/05/2017,488000.0,S,u,3,1.0,3.0,1.0,260.0,150.0,1961.0
8712,0437011,Woodards,13/05/2017,1750000.0,S,h,3,1.0,3.0,1.0,160.0,,1870.0
8713,0477753,Alexkarbon,20/05/2017,1013000.0,S,t,2,2.0,2.0,1.0,0.0,130.0,2010.0
8714,0661977,Alexkarbon,20/05/2017,1171000.0,S,t,3,2.0,3.0,1.0,650.0,,
8715,0653265,Purplebricks,22/04/2017,1053000.0,S,h,2,1.0,2.0,0.0,147.0,,1880.0
8716,0006325,Alexkarbon,29/04/2017,295000.0,SP,u,1,1.0,1.0,1.0,0.0,,2013.0
8717,0420565,Harcourts,20/05/2017,445000.0,S,h,3,1.0,3.0,2.0,534.0,,
8718,0367535,Pagan,20/05/2017,360000.0,SP,u,2,1.0,2.0,1.0,0.0,51.0,2010.0
8719,0555241,Nelson,1/07/2017,640000.0,S,h,3,1.0,3.0,2.0,219.0,101.37,1960.0
8720,0612572,Nelson,1/07/2017,961000.0,S,h,3,1.0,3.0,2.0,717.0,,1950.0
8721,0344539,Greg,1/07/2017,1535000.0,S,h,2,1.0,2.0,0.0,171.0,,1900.0
8722,0964801,Barry,1/07/2017,570000.0,S,h,3,1.0,3.0,0.0,423.0,142.0,1920.0
8723,0806579,Jellis,1/07/2017,2345000.0,S,h,4,2.0,4.0,2.0,803.0,,
8724,0545368,Greg,1/07/2017,900000.0,S,h,3,1.0,3.0,2.0,672.0,110.0,1960.0
8725,0732098,Marshall,1/07/2017,5200000.0,SP,h,5,3.0,5.0,3.0,761.0,,
8726,0244495,hockingstuart,1/07/2017,1225000.0,S,h,3,1.0,3.0,2.0,770.0,,
8727,0598970,Moonee,1/07/2017,622000.0,S,u,3,1.0,3.0,1.0,204.0,,
8728,0131234,McDonald,1/07/2017,825000.0,SP,h,3,1.0,3.0,4.0,603.0,,
8729,0607347,Jellis,1/07/2017,1475000.0,PI,h,4,3.0,4.0,5.0,380.0,,
8730,0029859,Noel,1/07/2017,2160000.0,S,h,5,1.0,5.0,2.0,860.0,,
8731,0369282,Ray,1/07/2017,1050000.0,PI,t,3,3.0,3.0,2.0,200.0,,
8732,0784983,Fletchers,1/07/2017,1275000.0,VB,h,3,2.0,3.0,2.0,226.0,127.0,1965.0
8733,0465096,Fletchers,1/07/2017,640000.0,S,t,3,2.0,3.0,1.0,187.0,125.0,2010.0
8734,0087204,Stockdale,1/07/2017,500000.0,PI,u,3,1.0,3.0,2.0,263.0,,1970.0
8735,0374078,Ray,1/07/2017,1221000.0,PI,h,4,2.0,4.0,3.0,554.0,,1925.0
8736,0269678,Hodges,1/07/2017,1823000.0,S,h,4,2.0,4.0,3.0,728.0,,
8737,0942266,Ray,1/07/2017,2000000.0,S,h,6,3.0,6.0,4.0,836.0,,
8738,0738565,Buxton,1/07/2017,1365000.0,S,h,3,1.0,3.0,1.0,776.0,,
8739,0660416,hockingstuart,1/07/2017,1045000.0,SP,h,3,1.0,3.0,1.0,401.0,114.0,1970.0
8740,0861464,Buxton,1/07/2017,1220000.0,S,h,5,2.0,5.0,2.0,611.0,188.0,1950.0
8741,0384876,C21,1/07/2017,627500.0,SP,h,4,2.0,4.0,2.0,687.0,,
8742,0592180,Stockdale,1/07/2017,642000.0,S,h,3,2.0,3.0,2.0,968.0,,
8743,0286074,Barry,1/07/2017,840000.0,S,h,3,1.0,3.0,2.0,509.0,120.0,2000.0
8744,0964101,RT,1/07/2017,2650000.0,S,h,3,2.0,3.0,2.0,645.0,219.0,1910.0
8745,0780510,Chisholm,1/07/2017,380000.0,VB,u,1,1.0,1.0,1.0,1993.0,46.0,2000.0
8746,0565828,Hodges,1/07/2017,3250000.0,SP,h,5,3.0,5.0,2.0,835.0,,
8747,0610055,Buxton,1/07/2017,1731000.0,SP,t,4,3.0,4.0,2.0,345.0,239.0,2001.0
8748,0823251,Barry,1/07/2017,465000.0,S,t,3,2.0,3.0,3.0,248.0,123.21,2010.0
8749,0501082,YPA,1/07/2017,518500.0,S,h,3,1.0,3.0,0.0,576.0,110.0,1999.0
8750,0579799,Jellis,1/07/2017,692000.0,S,u,2,1.0,2.0,1.0,0.0,,
8751,0787056,Nicholson,1/07/2017,1305000.0,S,h,2,1.0,2.0,0.0,315.0,,
8752,0612157,Brad,1/07/2017,1100000.0,S,h,3,1.0,3.0,1.0,322.0,,
8753,0512134,Jellis,1/07/2017,573000.0,S,h,2,1.0,2.0,1.0,0.0,,1970.0
8754,0610608,Fletchers,1/07/2017,1060000.0,S,h,3,1.0,3.0,2.0,631.0,,
8755,0189219,Barry,1/07/2017,805000.0,S,h,3,1.0,3.0,2.0,669.0,,
