,IdSell,Suburb,Address,Postcode,Lattitude,Longtitude,Distance,CouncilArea,Regionname,Propertycount
5571,0057811,South Melbourne,5/38 Bank St,3205.0,-37.8319,144.9682,2.1,Port Phillip,Southern Metropolitan,5943.0
5572,0750438,South Melbourne,164 Cecil St,3205.0,-37.8333,144.9576,2.1,Port Phillip,Southern Metropolitan,5943.0
5573,0356459,South Melbourne,52 Eastern Rd,3205.0,-37.8355,144.9663,2.1,Port Phillip,Southern Metropolitan,5943.0
5574,0301150,South Melbourne,116/88 Park St,3205.0,-37.8331,144.9683,2.1,Port Phillip,Southern Metropolitan,5943.0
5575,0250385,South Melbourne,72/1 Sandilands St,3205.0,-37.8361,144.9682,2.1,Port Phillip,Southern Metropolitan,5943.0
5576,0702254,South Yarra,11/276 Domain Rd,3141.0,-37.8351,144.9909,3.3,Stonnington,Southern Metropolitan,14887.0
5577,0580608,South Yarra,5/38 MacFarlan St,3141.0,-37.8393,144.9886,3.3,Stonnington,Southern Metropolitan,14887.0
5578,0012184,South Yarra,301/89 River St,3141.0,-37.8361,144.9966,3.3,Stonnington,Southern Metropolitan,14887.0
5579,0235459,South Yarra,18/34 Rockley Rd,3141.0,-37.8363,145.0003,3.3,Stonnington,Southern Metropolitan,14887.0
5580,0798278,South Yarra,9/10 Tivoli Rd,3141.0,-37.8391,144.9984,3.3,Stonnington,Southern Metropolitan,14887.0
5581,0467643,South Yarra,202/8 Bond St,3141.0,-37.8411,144.9944,3.3,Stonnington,Southern Metropolitan,14887.0
5582,0333324,South Yarra,43/100 Commercial Rd,3141.0,-37.8453,144.9849,3.3,Melbourne,Southern Metropolitan,14887.0
5583,0956226,South Yarra,4/38 MacFarlan St,3141.0,-37.8393,144.9886,3.3,Stonnington,Southern Metropolitan,14887.0
5584,0107762,South Yarra,413/35 Malcolm St,3141.0,-37.8372,144.9963,3.3,Stonnington,Southern Metropolitan,14887.0
5585,0196940,South Yarra,16 Oxford St,3141.0,-37.8407,144.9962,3.3,Stonnington,Southern Metropolitan,14887.0
5586,0869067,South Yarra,1906/229 Toorak Rd,3141.0,-37.8392,144.9947,3.3,Stonnington,Southern Metropolitan,14887.0
5587,0554061,South Yarra,6/371 Toorak Rd,3141.0,-37.8399,145.0003,3.3,Stonnington,Southern Metropolitan,14887.0
5588,0753457,South Yarra,2/53 Caroline St,3141.0,-37.836999999999996,144.9881,3.3,Stonnington,Southern Metropolitan,14887.0
5589,0573194,South Yarra,8/18 Darling St,3141.0,-37.8374,144.9918,3.3,Stonnington,Southern Metropolitan,14887.0
5590,0162629,South Yarra,15/9 Darling St,3141.0,-37.8379,144.9913,3.3,Stonnington,Southern Metropolitan,14887.0
5591,0603217,South Yarra,7/32 Marne St,3141.0,-37.8361,144.9842,3.3,Melbourne,Southern Metropolitan,14887.0
5592,0118999,South Yarra,503/99 River St,3141.0,-37.8361,144.9966,3.3,Stonnington,Southern Metropolitan,14887.0
5593,0558896,South Yarra,5/6 Tivoli Pl,3141.0,-37.8357,144.9867,3.3,Melbourne,Southern Metropolitan,14887.0
5594,0636820,South Yarra,6/176 Walsh St,3141.0,-37.8338,144.9858,3.3,Melbourne,Southern Metropolitan,14887.0
5595,0614511,South Yarra,1/47 Wilson St,3141.0,-37.8439,144.9974,3.3,Stonnington,Southern Metropolitan,14887.0
5596,0470192,South Yarra,1106/1 Clara St,3141.0,-37.8421,144.9978,3.3,Stonnington,Southern Metropolitan,14887.0
5597,0922638,South Yarra,29/100 Commercial Rd,3141.0,-37.8453,144.9849,3.3,Melbourne,Southern Metropolitan,14887.0
5598,0352642,South Yarra,13/55 Darling St,3141.0,-37.8344,144.9916,3.3,Stonnington,Southern Metropolitan,14887.0
5599,0364507,South Yarra,10/34 MacFarlan St,3141.0,-37.8394,144.9886,3.3,Stonnington,Southern Metropolitan,14887.0
5600,0847357,South Yarra,20/30 Mona Pl,3141.0,-37.8368,144.9857,3.3,Melbourne,Southern Metropolitan,14887.0
5601,0225044,South Yarra,507/99 River St,3141.0,-37.8361,144.9966,3.3,Stonnington,Southern Metropolitan,14887.0
5602,0574811,South Yarra,12 Witchwood Cl,3141.0,-37.8334,144.9867,3.3,Melbourne,Southern Metropolitan,14887.0
5603,0824949,South Yarra,2/13 Motherwell St,3141.0,-37.8456,145.0005,3.3,Stonnington,Southern Metropolitan,14887.0
5604,0992562,South Yarra,402/89 River St,3141.0,-37.8361,144.9966,3.3,Stonnington,Southern Metropolitan,14887.0
5605,0121620,South Yarra,8/24 Fitzgerald St,3141.0,-37.8426,144.993,3.3,Stonnington,Southern Metropolitan,14887.0
5606,0803488,South Yarra,8/99 Osborne St,3141.0,-37.8414,144.991,3.3,Stonnington,Southern Metropolitan,14887.0
5607,0581788,South Yarra,12 Stables La,3141.0,-37.8423,144.997,3.3,Stonnington,Southern Metropolitan,14887.0
5608,0061513,South Yarra,1/14 Arthur St,3141.0,-37.8416,144.9923,3.3,Stonnington,Southern Metropolitan,14887.0
5609,0825047,South Yarra,308/700 Chapel St,3141.0,-37.8361,144.9966,3.3,Stonnington,Southern Metropolitan,14887.0
5610,0201216,South Yarra,29 MacFarlan St,3141.0,-37.8392,144.9883,3.3,Stonnington,Southern Metropolitan,14887.0
5611,0134168,South Yarra,4/957 Punt Rd,3141.0,-37.8314,144.9877,3.3,Melbourne,Southern Metropolitan,14887.0
5612,0717909,South Yarra,19/110 Caroline St,3141.0,-37.8343,144.9899,3.3,Stonnington,Southern Metropolitan,14887.0
5613,0009777,South Yarra,403/700 Chapel St,3141.0,-37.8361,144.9966,3.3,Stonnington,Southern Metropolitan,14887.0
5614,0786903,South Yarra,26 Fawkner St,3141.0,-37.8421,144.9876,3.3,Stonnington,Southern Metropolitan,14887.0
5615,0867148,South Yarra,6/24 Kensington Rd,3141.0,-37.8377,145.0021,3.3,Stonnington,Southern Metropolitan,14887.0
5616,0849800,South Yarra,9/372 Toorak Rd,3141.0,-37.8405,145.0025,3.3,Stonnington,Southern Metropolitan,14887.0
5617,0971918,South Yarra,2/403 Toorak Rd,3141.0,-37.8404,145.0045,3.3,Stonnington,Southern Metropolitan,14887.0
5618,0211477,South Yarra,2/1 Walsh St,3141.0,-37.8376,144.9847,3.3,Melbourne,Southern Metropolitan,14887.0
5619,0431152,South Yarra,6/1 Walsh St,3141.0,-37.8376,144.9847,3.3,Melbourne,Southern Metropolitan,14887.0
5620,0881168,South Yarra,1/35 Marne St,3141.0,-37.8359,144.9839,3.3,Melbourne,Southern Metropolitan,14887.0
5621,0441285,South Yarra,9/46 Darling St,3141.0,-37.8359,144.9921,3.3,Stonnington,Southern Metropolitan,14887.0
5622,0044688,South Yarra,20 Fawkner St,3141.0,-37.842,144.9873,3.3,Stonnington,Southern Metropolitan,14887.0
5623,0795298,South Yarra,6/2 May Gr,3141.0,-37.8425,145.0009,3.3,Stonnington,Southern Metropolitan,14887.0
5624,0461337,South Yarra,8/44 Murphy St,3141.0,-37.8357,144.991,3.3,Stonnington,Southern Metropolitan,14887.0
5625,0865029,South Yarra,6/97 Osborne St,3141.0,-37.8415,144.991,3.3,Stonnington,Southern Metropolitan,14887.0
5626,0931188,South Yarra,22/382 Toorak Rd,3141.0,-37.8406,145.0033,3.3,Stonnington,Southern Metropolitan,14887.0
5627,0480093,South Yarra,16/124 Caroline St,3141.0,-37.8332,144.9901,3.3,Stonnington,Southern Metropolitan,14887.0
5628,0225914,South Yarra,33a Clara St,3141.0,-37.8408,144.9977,3.3,Stonnington,Southern Metropolitan,14887.0
5629,0756864,South Yarra,91/390 Toorak Rd,3141.0,-37.8407,145.0043,3.3,Stonnington,Southern Metropolitan,14887.0
5630,0355419,South Yarra,8/57 Adams St,3141.0,-37.8356,144.9773,3.3,Melbourne,Southern Metropolitan,14887.0
5631,0278460,South Yarra,18 Avoca St,3141.0,-37.8377,144.9894,3.3,Stonnington,Southern Metropolitan,14887.0
5632,0626070,South Yarra,40 Fawkner St,3141.0,-37.8422,144.9884,3.3,Stonnington,Southern Metropolitan,14887.0
5633,0888457,South Yarra,18/33 Kensington Rd,3141.0,-37.8375,145.0012,3.3,Stonnington,Southern Metropolitan,14887.0
5634,0384030,South Yarra,76 Leopold St,3141.0,-37.8361,144.9831,3.3,Melbourne,Southern Metropolitan,14887.0
5635,0101630,South Yarra,10 Luxton Rd,3141.0,-37.8451,145.0019,3.3,Stonnington,Southern Metropolitan,14887.0
5636,0228792,South Yarra,1/63 Millswyn St,3141.0,-37.8359,144.9801,3.3,Melbourne,Southern Metropolitan,14887.0
5637,0651439,South Yarra,10/432 Punt Rd,3141.0,-37.8374,144.9871,3.3,Stonnington,Southern Metropolitan,14887.0
5638,0817591,South Yarra,19/877 Punt Rd,3141.0,-37.8339,144.9872,3.3,Melbourne,Southern Metropolitan,14887.0
5639,0581206,South Yarra,12/219 Williams Rd,3141.0,-37.8444,145.0037,3.3,Stonnington,Southern Metropolitan,14887.0
5640,0641129,South Yarra,15 Powell St,3141.0,-37.8403,144.9893,3.3,Stonnington,Southern Metropolitan,14887.0
5641,0124372,South Yarra,25/388 Toorak Rd,3141.0,-37.8407,145.004,3.3,Stonnington,Southern Metropolitan,14887.0
5642,0532099,South Yarra,82/390 Toorak Rd,3141.0,-37.8407,145.0043,3.3,Stonnington,Southern Metropolitan,14887.0
5643,0211780,South Yarra,1107/12 Yarra St,3141.0,-37.836999999999996,144.9931,3.3,Stonnington,Southern Metropolitan,14887.0
5644,0191727,South Yarra,3/49 Osborne St,3141.0,-37.8437,144.9904,3.3,Stonnington,Southern Metropolitan,14887.0
5645,0332660,South Yarra,6/432 Punt Rd,3141.0,-37.8374,144.9871,3.3,Stonnington,Southern Metropolitan,14887.0
5646,0017534,South Yarra,16/384 Toorak Rd,3141.0,-37.8406,145.0035,3.3,Stonnington,Southern Metropolitan,14887.0
5647,0436179,South Yarra,17/393 Toorak Rd,3141.0,-37.8402,145.0029,3.3,Stonnington,Southern Metropolitan,14887.0
5648,0787446,South Yarra,20 Argo St,3141.0,-37.844,144.9867,3.3,Stonnington,Southern Metropolitan,14887.0
5649,0598483,South Yarra,10/7 Barnsbury Rd,3141.0,-37.845,145.0012,3.3,Stonnington,Southern Metropolitan,14887.0
5650,0221798,South Yarra,8/101 Caroline St,3141.0,-37.8343,144.9888,3.3,Stonnington,Southern Metropolitan,14887.0
5651,0654004,South Yarra,6/210 Domain Rd,3141.0,-37.8342,144.9842,3.3,Melbourne,Southern Metropolitan,14887.0
5652,0463313,South Yarra,9/18 Kensington Rd,3141.0,-37.8383,145.0014,3.3,Stonnington,Southern Metropolitan,14887.0
5653,0623154,South Yarra,6/21 Kensington Rd,3141.0,-37.8383,145.0011,3.3,Stonnington,Southern Metropolitan,14887.0
5654,0057229,South Yarra,7/31 Kensington Rd,3141.0,-37.8376,145.0012,3.3,Stonnington,Southern Metropolitan,14887.0
5655,0448480,South Yarra,3 Palermo St,3141.0,-37.8416,144.9959,3.3,Stonnington,Southern Metropolitan,14887.0
5656,0575044,South Yarra,70 Park St,3141.0,-37.836,144.9824,3.3,Melbourne,Southern Metropolitan,14887.0
5657,0847426,South Yarra,407/57 Toorak Rd,3141.0,-37.8384,144.9886,3.3,Stonnington,Southern Metropolitan,14887.0
5658,0710487,South Yarra,608/20 Garden St,3141.0,-37.8433,144.9962,3.3,Stonnington,Southern Metropolitan,14887.0
5659,0460200,South Yarra,2/100 Commercial Rd,3141.0,-37.8453,144.9849,3.3,Melbourne,Southern Metropolitan,14887.0
5660,0275282,South Yarra,7/44 Darling St,3141.0,-37.8361,144.9921,3.3,Stonnington,Southern Metropolitan,14887.0
5661,0430752,South Yarra,15/2 Gordon Gr,3141.0,-37.8336,144.9882,3.3,Stonnington,Southern Metropolitan,14887.0
5662,0008007,South Yarra,48 Howitt St,3141.0,-37.8472,145.0026,3.3,Stonnington,Southern Metropolitan,14887.0
5663,0684385,South Yarra,76 Osborne St,3141.0,-37.8428,144.991,3.3,Stonnington,Southern Metropolitan,14887.0
5664,0891907,South Yarra,5/205 Williams Rd,3141.0,-37.8458,145.0034,3.3,Stonnington,Southern Metropolitan,14887.0
5665,0020451,South Yarra,2/234 Domain Rd,3141.0,-37.8344,144.9857,3.3,Melbourne,Southern Metropolitan,14887.0
5666,0415031,South Yarra,49 Leopold St,3141.0,-37.8366,144.9827,3.3,Melbourne,Southern Metropolitan,14887.0
5667,0181243,South Yarra,6/49 Osborne St,3141.0,-37.8437,144.9904,3.3,Stonnington,Southern Metropolitan,14887.0
5668,0327874,South Yarra,61 Osborne St,3141.0,-37.8432,144.9906,3.3,Stonnington,Southern Metropolitan,14887.0
5669,0359525,South Yarra,103/334 Toorak Rd,3141.0,-37.84,144.9988,3.3,Stonnington,Southern Metropolitan,14887.0
5670,0559799,South Yarra,14/85 Caroline St,3141.0,-37.8355,144.9884,3.3,Stonnington,Southern Metropolitan,14887.0
5671,0747411,South Yarra,37 Grosvenor St,3141.0,-37.8442,144.9928,3.3,Stonnington,Southern Metropolitan,14887.0
5672,0835780,South Yarra,8/28 The Righi,3141.0,-37.8328,144.9866,3.3,Stonnington,Southern Metropolitan,14887.0
5673,0336563,South Yarra,22/49 Walsh St,3141.0,-37.8368,144.9848,3.3,Melbourne,Southern Metropolitan,14887.0
5674,0152653,South Yarra,3/38 Arnold St,3141.0,-37.8356,144.9767,3.3,Melbourne,Southern Metropolitan,14887.0
5675,0843296,South Yarra,21/33 Murphy St,3141.0,-37.8374,144.9903,3.3,Stonnington,Southern Metropolitan,14887.0
5676,0057078,South Yarra,29 Nicholson St,3141.0,-37.8425,144.9877,3.3,Stonnington,Southern Metropolitan,14887.0
5677,0164339,South Yarra,62 Powell St,3141.0,-37.8395,144.9898,3.3,Stonnington,Southern Metropolitan,14887.0
5678,0136019,South Yarra,21 Ralston St,3141.0,-37.8395,144.9868,3.3,Stonnington,Southern Metropolitan,14887.0
5679,0104839,South Yarra,24/384 Toorak Rd,3141.0,-37.8406,145.0035,3.3,Stonnington,Southern Metropolitan,14887.0
5680,0282942,South Yarra,39 Hardy St,3141.0,-37.8446,144.9896,3.3,Stonnington,Southern Metropolitan,14887.0
5681,0524089,South Yarra,19/47 Rockley Rd,3141.0,-37.835,145.0002,3.3,Stonnington,Southern Metropolitan,14887.0
5682,0227113,South Yarra,1/949 Punt Rd,3141.0,-37.8319,144.9876,3.3,Melbourne,Southern Metropolitan,14887.0
5683,0826637,South Yarra,8 Cliff St,3141.0,-37.8436,144.9925,3.3,Stonnington,Southern Metropolitan,14887.0
5684,0647934,South Yarra,7/48 Cromwell Rd,3141.0,-37.8427,145.0006,3.3,Stonnington,Southern Metropolitan,14887.0
5685,0870177,South Yarra,9 Moore St,3141.0,-37.8454,144.9888,3.3,Stonnington,Southern Metropolitan,14887.0
5686,0051324,South Yarra,202/800 Chapel St,3141.0,-37.8361,144.9966,3.3,Stonnington,Southern Metropolitan,14887.0
5687,0758257,South Yarra,1/35 Cromwell Rd,3141.0,-37.8433,145.0001,3.3,Stonnington,Southern Metropolitan,14887.0
5688,0842874,South Yarra,12/2 Gordon Gr,3141.0,-37.8336,144.9882,3.3,Stonnington,Southern Metropolitan,14887.0
5689,0306176,South Yarra,4/30 Murphy St,3141.0,-37.836999999999996,144.9907,3.3,Stonnington,Southern Metropolitan,14887.0
5690,0028451,South Yarra,334 Punt Rd,3141.0,-37.8418,144.986,3.3,Stonnington,Southern Metropolitan,14887.0
5691,0675213,South Yarra,16h Stables La,3141.0,-37.8423,144.997,3.3,Stonnington,Southern Metropolitan,14887.0
5692,0547720,South Yarra,8/27 Kensington Rd,3141.0,-37.838,145.0011,3.3,Stonnington,Southern Metropolitan,14887.0
5693,0062088,South Yarra,4/943 Punt Rd,3141.0,-37.8323,144.9876,3.3,Melbourne,Southern Metropolitan,14887.0
5694,0894165,South Yarra,504/79 River St,3141.0,-37.8361,144.9966,3.3,Stonnington,Southern Metropolitan,14887.0
5695,0014888,South Yarra,702/700 Chapel St,3141.0,-37.8361,144.9966,3.3,Stonnington,Southern Metropolitan,14887.0
5696,0765492,South Yarra,6 Cliff St,3141.0,-37.8436,144.9925,3.3,Stonnington,Southern Metropolitan,14887.0
5697,0038950,South Yarra,13/4 Gordon Gr,3141.0,-37.8337,144.9886,3.3,Stonnington,Southern Metropolitan,14887.0
5698,0592026,South Yarra,1/271 Williams Rd,3141.0,-37.8414,145.0043,3.3,Stonnington,Southern Metropolitan,14887.0
5699,0435413,South Yarra,6/16 Cromwell Rd,3141.0,-37.845,145.0001,3.3,Stonnington,Southern Metropolitan,14887.0
5700,0727599,South Yarra,11/274 Domain Rd,3141.0,-37.835,144.9905,3.3,Stonnington,Southern Metropolitan,14887.0
5701,0749685,South Yarra,7 Motherwell St,3141.0,-37.8454,144.9989,3.3,Stonnington,Southern Metropolitan,14887.0
5702,0642966,South Yarra,68 Oban St,3141.0,-37.8425,145.0031,3.3,Stonnington,Southern Metropolitan,14887.0
5703,0603618,South Yarra,366 Toorak Rd,3141.0,-37.8404,145.0022,3.3,Stonnington,Southern Metropolitan,14887.0
5704,0430110,South Yarra,2a Alexandra St,3141.0,-37.8406,144.9864,3.3,Stonnington,Southern Metropolitan,14887.0
5705,0537640,South Yarra,40 Fawkner St,3141.0,-37.8422,144.9884,3.3,Stonnington,Southern Metropolitan,14887.0
5706,0043509,South Yarra,3/4 Gordon Gr,3141.0,-37.8337,144.9886,3.3,Stonnington,Southern Metropolitan,14887.0
5707,0508286,South Yarra,9/501 Punt Rd,3141.0,-37.8437,144.9852,3.3,Melbourne,Southern Metropolitan,14887.0
5708,0347166,South Yarra,33 Tyrone St,3141.0,-37.8446,144.9879,3.3,Stonnington,Southern Metropolitan,14887.0
5709,0824548,South Yarra,36 Tyrone St,3141.0,-37.8448,144.9882,3.3,Stonnington,Southern Metropolitan,14887.0
5710,0949742,South Yarra,9/210 Domain Rd,3141.0,-37.8342,144.9842,3.3,Melbourne,Southern Metropolitan,14887.0
5711,0788700,South Yarra,2/28 Tivoli Pl,3141.0,-37.8357,144.9859,3.3,Melbourne,Southern Metropolitan,14887.0
5712,0722439,South Yarra,2/28 Walsh St,3141.0,-37.8374,144.9852,3.3,Melbourne,Southern Metropolitan,14887.0
5713,0495212,South Yarra,12 Witchwood Cl,3141.0,-37.8334,144.9867,3.3,Melbourne,Southern Metropolitan,14887.0
5714,0311345,South Yarra,8/3 Barnsbury Rd,3141.0,-37.8453,145.0012,3.3,Stonnington,Southern Metropolitan,14887.0
5715,0287914,South Yarra,303/3 Clara St,3141.0,-37.8421,144.9978,3.3,Stonnington,Southern Metropolitan,14887.0
5716,0103336,South Yarra,11/56 Darling St,3141.0,-37.8352,144.9922,3.3,Stonnington,Southern Metropolitan,14887.0
5717,0656554,Southbank,41/106 Southbank Bvd,3006.0,-37.8235,144.9655,1.2,Melbourne,Southern Metropolitan,8400.0
5718,0456219,Southbank,716/22 Dorcas St,3006.0,-37.8301,144.9697,1.2,Melbourne,Southern Metropolitan,8400.0
5719,0546592,Southbank,9/81 Dodds St,3006.0,-37.8267,144.9687,1.2,Melbourne,Southern Metropolitan,8400.0
5720,0040228,Southbank,4/55 Kavanagh St,3006.0,-37.8235,144.9655,1.2,Melbourne,Southern Metropolitan,8400.0
5721,0634274,Southbank,293/88 Kavanagh St,3006.0,-37.8246,144.9632,1.2,Melbourne,Southern Metropolitan,8400.0
5722,0894459,Southbank,92/99 Whiteman St,3006.0,-37.8273,144.9556,1.2,Melbourne,Southern Metropolitan,8400.0
5723,0759575,Southbank,6/77 Dodds St,3006.0,-37.8267,144.9687,1.2,Melbourne,Southern Metropolitan,8400.0
5724,0086021,Southbank,2/95 Dodds St,3006.0,-37.828,144.9683,1.2,Melbourne,Southern Metropolitan,8400.0
5725,0608556,Southbank,1605/14 Kavanagh St,3006.0,-37.8227,144.9664,1.2,Melbourne,Southern Metropolitan,8400.0
5726,0677733,Southbank,208/102 Wells St,3006.0,-37.828,144.9683,1.2,Melbourne,Southern Metropolitan,8400.0
5727,0772296,Southbank,1712/39 Coventry St,3006.0,-37.8295,144.9692,1.2,Melbourne,Southern Metropolitan,8400.0
5728,0605844,Southbank,308/18 Kavanagh St,3006.0,-37.8228,144.9661,1.2,Melbourne,Southern Metropolitan,8400.0
5729,0209188,Southbank,1509/152 Sturt St,3006.0,-37.8255,144.9665,1.2,Melbourne,Southern Metropolitan,8400.0
5730,0601446,Southbank,80 Coventry St,3006.0,-37.8288,144.9679,1.2,Melbourne,Southern Metropolitan,8400.0
5731,0171498,Southbank,6/85 Dodds St,3006.0,-37.8267,144.9687,1.2,Melbourne,Southern Metropolitan,8400.0
5732,0489224,Southbank,909/118 Kavanagh St,3006.0,-37.8256,144.9622,1.2,Melbourne,Southern Metropolitan,8400.0
5733,0130459,Southbank,406/152 Sturt St,3006.0,-37.8255,144.9665,1.2,Melbourne,Southern Metropolitan,8400.0
5734,0946020,Southbank,125/173 City Rd,3006.0,-37.8245,144.9622,1.2,Melbourne,Southern Metropolitan,8400.0
5735,0372165,Southbank,114 Gladstone St,3006.0,-37.8297,144.9499,1.2,Melbourne,Southern Metropolitan,8400.0
5736,0777660,Southbank,7/100 Wells St,3006.0,-37.828,144.9683,1.2,Port Phillip,Southern Metropolitan,8400.0
5737,0150901,Southbank,808/8 Kavanagh St,3006.0,-37.8226,144.9667,1.2,Melbourne,Southern Metropolitan,8400.0
5738,0850355,Southbank,85 Montague St,3006.0,-37.8299,144.9496,1.2,Melbourne,Southern Metropolitan,8400.0
5739,0901147,Southbank,2/66 Coventry St,3006.0,-37.8288,144.9679,1.2,Melbourne,Southern Metropolitan,8400.0
5740,0922113,Southbank,601/65 Coventry St,3006.0,-37.8299,144.9679,1.2,Melbourne,Southern Metropolitan,8400.0
5741,0501383,Southbank,2005/39 Coventry St,3006.0,-37.8295,144.9692,1.2,Melbourne,Southern Metropolitan,8400.0
5742,0443997,Southbank,3303/9 Power St,3006.0,-37.8229,144.9612,1.2,Melbourne,Southern Metropolitan,8400.0
5743,0382429,Southbank,73/1 Riverside Qy,3006.0,-37.821999999999996,144.9637,1.2,Melbourne,Southern Metropolitan,8400.0
5744,0583685,Southbank,75/285 City Rd,3006.0,-37.8274,144.9587,1.2,Melbourne,Southern Metropolitan,8400.0
5745,0427598,Southbank,61/88 Wells St,3006.0,-37.8273,144.9685,1.2,Melbourne,Southern Metropolitan,8400.0
5746,0154474,Spotswood,73 The Avenue,3015.0,-37.8272,144.8789,7.7,Hobsons Bay,Western Metropolitan,1223.0
5747,0995572,Spotswood,10 Raleigh St,3015.0,-37.830999999999996,144.8884,7.7,Hobsons Bay,Western Metropolitan,1223.0
5748,0961269,Spotswood,6 McNeilage St,3015.0,-37.8333,144.8868,7.7,Hobsons Bay,Western Metropolitan,1223.0
5749,0369483,Spotswood,18 Vernier St,3015.0,-37.8263,144.8775,7.7,Hobsons Bay,Western Metropolitan,1223.0
5750,0162865,Spotswood,47 Hudsons Rd,3015.0,-37.8302,144.8885,7.7,Hobsons Bay,Western Metropolitan,1223.0
5751,0009575,Spotswood,16 Watt St,3015.0,-37.8279,144.874,7.7,Hobsons Bay,Western Metropolitan,1223.0
5752,0123465,Spotswood,24 Forrest St,3015.0,-37.8282,144.8856,7.7,Hobsons Bay,Western Metropolitan,1223.0
5753,0882206,Spotswood,59 Hope St,3015.0,-37.8284,144.8861,7.7,Hobsons Bay,Western Metropolitan,1223.0
5754,0228585,Spotswood,13 Robb St,3015.0,-37.8309,144.889,7.7,Hobsons Bay,Western Metropolitan,1223.0
5755,0570196,Spotswood,13 Abbott St,3015.0,-37.8255,144.8709,7.7,Hobsons Bay,Western Metropolitan,1223.0
5756,0228961,Spotswood,118 The Avenue,3015.0,-37.8261,144.8718,7.7,Hobsons Bay,Western Metropolitan,1223.0
5757,0652306,Spotswood,154 Hudsons Rd,3015.0,-37.829,144.8807,7.7,Hobsons Bay,Western Metropolitan,1223.0
5758,0027628,Spotswood,116 The Avenue,3015.0,-37.8261,144.872,7.7,Hobsons Bay,Western Metropolitan,1223.0
5759,0031249,Spotswood,6 Abbott St,3015.0,-37.8248,144.8707,7.7,Hobsons Bay,Western Metropolitan,1223.0
5760,0283647,Spotswood,14A Kernot St,3015.0,-37.8279,144.873,7.7,Hobsons Bay,Western Metropolitan,1223.0
5761,0285058,Spotswood,27 The Avenue,3015.0,-37.8277,144.8841,7.7,Hobsons Bay,Western Metropolitan,1223.0
5762,0716337,Spotswood,4 Steel St,3015.0,-37.8248,144.8717,7.7,Hobsons Bay,Western Metropolitan,1223.0
5763,0468148,Spotswood,66 The Avenue,3015.0,-37.8267,144.8779,7.7,Hobsons Bay,Western Metropolitan,1223.0
5764,0265382,Spotswood,59 Hope St,3015.0,-37.8284,144.8861,7.7,Hobsons Bay,Western Metropolitan,1223.0
5765,0828985,St Kilda,1/170 Barkly St,3182.0,-37.8679,144.9813,6.1,Port Phillip,Southern Metropolitan,13240.0
5766,0983884,St Kilda,31/12 Clyde St,3182.0,-37.8656,144.9782,6.1,Port Phillip,Southern Metropolitan,13240.0
5767,0176016,St Kilda,1/76 Carlisle St,3182.0,-37.8675,144.9851,6.1,Port Phillip,Southern Metropolitan,13240.0
5768,0662493,St Kilda,8/15 Herbert St,3182.0,-37.8715,144.9827,6.1,Port Phillip,Southern Metropolitan,13240.0
5769,0124153,St Kilda,5/18 Marine Pde,3182.0,-37.8707,144.9765,6.1,Port Phillip,Southern Metropolitan,13240.0
5770,0901894,St Kilda,33/1 St Kilda Rd,3182.0,-37.8573,144.9825,6.1,Port Phillip,Southern Metropolitan,13240.0
5771,0777804,St Kilda,10/81 Alma Rd,3182.0,-37.8616,144.9907,6.1,Port Phillip,Southern Metropolitan,13240.0
5772,0563373,St Kilda,71 Barkly St,3182.0,-37.8618,144.982,6.1,Port Phillip,Southern Metropolitan,13240.0
5773,0608548,St Kilda,10/352 Canterbury Rd,3182.0,-37.859,144.9767,6.1,Port Phillip,Southern Metropolitan,13240.0
5774,0185143,St Kilda,26/12 Clyde St,3182.0,-37.8656,144.9782,6.1,Port Phillip,Southern Metropolitan,13240.0
5775,0681362,St Kilda,59 Clyde St,3182.0,-37.8645,144.9805,6.1,Port Phillip,Southern Metropolitan,13240.0
5776,0333932,St Kilda,48 Greeves St,3182.0,-37.8667,144.9832,6.1,Port Phillip,Southern Metropolitan,13240.0
5777,0380747,St Kilda,32 Gurner St,3182.0,-37.861,144.9819,6.1,Port Phillip,Southern Metropolitan,13240.0
5778,0018015,St Kilda,3/33 Robe St,3182.0,-37.8646,144.9786,6.1,Port Phillip,Southern Metropolitan,13240.0
5779,0127324,St Kilda,91 Spenser St,3182.0,-37.8725,144.97899999999996,6.1,Port Phillip,Southern Metropolitan,13240.0
5780,0331265,St Kilda,7 Victoria St,3182.0,-37.8641,144.9739,6.1,Port Phillip,Southern Metropolitan,13240.0
5781,0154071,St Kilda,1/62 Wellington St,3182.0,-37.8571,144.987,6.1,Port Phillip,Southern Metropolitan,13240.0
5782,0409268,St Kilda,10/69 Wellington St,3182.0,-37.8568,144.9873,6.1,Port Phillip,Southern Metropolitan,13240.0
5783,0623015,St Kilda,32/10 Acland St,3182.0,-37.863,144.9747,6.1,Port Phillip,Southern Metropolitan,13240.0
5784,0738811,St Kilda,2/63 Carlisle St,3182.0,-37.8676,144.9834,6.1,Port Phillip,Southern Metropolitan,13240.0
5785,0839626,St Kilda,7/1 St Kilda Rd,3182.0,-37.8573,144.9825,6.1,Port Phillip,Southern Metropolitan,13240.0
5786,0285243,St Kilda,74 Chapel St,3182.0,-37.867,144.991,6.1,Port Phillip,Southern Metropolitan,13240.0
5787,0736015,St Kilda,18/41 Chapel St,3182.0,-37.861,144.9915,6.1,Port Phillip,Southern Metropolitan,13240.0
